,uri,track,playlist,mood,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
366,spotify:track:4GUXTRTjQ4voLzwLw9qbPx,I Believe You,5,sad,0.46,0.498,5,-6.312,1,0.028200000000000003,0.219,0.0032900000000000004,0.099,0.154,76.902
367,spotify:track:6nIE1oCE4udqMGv3bqVNVb,Half a Heart,5,sad,0.515,0.714,0,-4.516,1,0.034800000000000005,0.28600000000000003,0,0.11800000000000001,0.495,155.954
368,spotify:track:7hbMolAsnzDv06KeI6HP0y,Please Don't Say You Love Me,5,sad,0.47900000000000004,0.541,0,-9.862,1,0.0545,0.737,0,0.108,0.321,85.994
369,spotify:track:55Am8neGJkdj2ADaM3aw5H,Train Wreck,5,sad,0.311,0.485,6,-5.726,0,0.036500000000000005,0.7010000000000001,0,0.0726,0.225,77.355
37,spotify:track:0WVTQp3SOCuMr08jh1jweV,Bring It On Home to Me,3,upbeat,0.523,0.402,0,-8.233,1,0.030500000000000003,0.778,0,0.432,0.675,70.863
370,spotify:track:7u5YIl9C1ijghg46PVVdh9,Oblivion,5,sad,0.441,0.324,5,-8.788,1,0.03,0.758,1.6900000000000001e-06,0.448,0.215,78.547
371,spotify:track:2ELVVIbpucfOqGFC21Q4yR,I Love You,5,sad,0.525,0.439,0,-6.596,1,0.025900000000000003,0.658,0,0.0636,0.23800000000000002,84.956
372,spotify:track:0ewX9JsKy9oa4IifkFSroa,Slow It Down,5,sad,0.423,0.06570000000000001,1,-14.421,1,0.0386,0.928,1.4E-06,0.0922,0.105,98.489
373,spotify:track:0XIUYBQlVNG1c5vjSQKCYU,Front Porch,5,sad,0.5670000000000001,0.224,1,-10.024,1,0.029900000000000003,0.887,0,0.109,0.2,124.44
374,spotify:track:5auMzVHFr5Zfw6IbKarZ56,Breathe (2 AM),5,sad,0.386,0.452,2,-7.715,1,0.027800000000000002,0.417,0,0.0881,0.28700000000000003,169.837
375,spotify:track:3tapy5b2W7awg3c3evHnQC,Half the World Away,5,sad,0.62,0.11,8,-13.704,1,0.041600000000000005,0.9490000000000001,6.28E-06,0.16,0.211,111.362
376,spotify:track:6LteLVcW0oWLjuW6nePyWb,The Fault in Our Stars,5,sad,0.481,0.179,3,-21.424,1,0.109,0.613,2.84E-05,0.145,0.405,74.85
377,spotify:track:4198iqa4upOvC70cuBgUKX,You're the Wave,5,sad,0.641,0.47500000000000003,11,-10.888,1,0.0364,0.504,0.185,0.126,0.466,159.884
378,spotify:track:5l6hpyTGBK0LAAxgPnqTQL,Look After You,5,sad,0.447,0.592,6,-3.015,0,0.031900000000000005,0.0575,4.47E-06,0.13,0.28300000000000003,78.039
379,spotify:track:3PoZoHfvOHrptTZC6YN5cJ,Lover,5,sad,0.72,0.28600000000000003,4,-15.938,1,0.0317,0.686,0.0013000000000000002,0.303,0.523,86.998
38,spotify:track:6fuvYxKEvU4inG8eTB2nYi,"I Can't Help Myself (Sugar Pie, Honey Bunch)",3,upbeat,0.6920000000000001,0.633,0,-7.733,1,0.0291,0.197,0,0.09290000000000001,0.965,126.812
380,spotify:track:3ZCTVFBt2Brf31RLEnCkWJ,everything i wanted,5,sad,0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006
381,spotify:track:5tajmvqHF6YW1iiUFzKpCB,Wasted,5,sad,0.313,0.429,6,-7.415,1,0.034300000000000004,0.787,0,0.0863,0.41600000000000004,77.27
382,spotify:track:0xRO7EKgYKVB8zKIoiXMDD,God I Hope This Year Is Better Than The Last,5,sad,0.353,0.185,0,-12.557,1,0.0388,0.92,0.0245,0.106,0.17500000000000002,119.677
383,spotify:track:7Cia4WzapwjMr0NUQF8vf3,Oceans,5,sad,0.404,0.48,9,-8.906,0,0.0303,0.274,8.63E-06,0.132,0.2,129.162
384,spotify:track:07WKlkJLhYvLbMrSovouVg,I'm Getting Tired of Me,5,sad,0.599,0.357,2,-9.55,1,0.029900000000000003,0.753,0,0.0902,0.421,83.26
385,spotify:track:77Bt2DXJE1R1qsnm4D10Ox,Breakups,5,sad,0.531,0.552,1,-5.945,1,0.0309,0.436,0,0.0786,0.328,74.931
386,spotify:track:55m1QePgR2G3M1mQk3YRGm,The Blackest Day,5,sad,0.41300000000000003,0.514,2,-7.934,1,0.0327,0.34900000000000003,0.000624,0.08070000000000001,0.148,107.641
387,spotify:track:4c8GOVLs54iFD5FtgPhYjA,But We Lost It,5,sad,0.41500000000000004,0.342,10,-5.842,1,0.029500000000000002,0.838,0,0.09970000000000001,0.304,134.092
388,spotify:track:5hwh37sTi84MVhCBMWzhGE,Superficial Love,5,sad,0.47700000000000004,0.242,8,-9.162,1,0.0529,0.928,0,0.0818,0.488,43.509
389,spotify:track:55hcquIzoHMMS7e9qKYxLy,Little Waltz,5,sad,0.593,0.187,10,-9.614,1,0.029300000000000003,0.8310000000000001,3.12E-06,0.08750000000000001,0.34500000000000003,131.032
39,spotify:track:4TBBPZks71c60whhq0PgdP,(Your Love Keeps Lifting Me) Higher & Higher,3,upbeat,0.631,0.6900000000000001,2,-6.676,1,0.0531,0.176,0,0.121,0.9380000000000001,94.574
390,spotify:track:14JzyD6FlBD5z0wV5P07YI,when the party's over,5,sad,0.498,0.10400000000000001,1,-14.08,0,0.0621,0.979,7.86E-05,0.08950000000000001,0.20500000000000002,124.001
391,spotify:track:06DaCxeg3IUMcxDkKEyQKf,A Little Too Much,5,sad,0.553,0.507,11,-6.24,1,0.0304,0.47300000000000003,0,0.108,0.5700000000000001,83.093
392,spotify:track:6HbI4e2Y2f6HYVV6r04M4W,All I Ask,5,sad,0.592,0.28,4,-5.494,1,0.028300000000000002,0.889,0,0.124,0.34800000000000003,141.899
393,spotify:track:5NlV5HVIfgk5eHxvAGGTfy,better off,5,sad,0.72,0.316,8,-12.532,0,0.0414,0.803,0.00016,0.154,0.442,98.925
394,spotify:track:7sTtHHrD0zDpmzQzH3zegz,Consequences,5,sad,0.455,0.292,0,-6.792,1,0.0563,0.889,0,0.106,0.43,84.339
395,spotify:track:6bv3qRmEvi6XmOMJBJKmdp,I Don't Want To Know,5,sad,0.61,0.303,8,-8.47,1,0.0303,0.771,0,0.11900000000000001,0.278,79.038
396,spotify:track:3tchJ8gDgMdaSxpaLxlr1F,To Be Alone With You,5,sad,0.519,0.163,0,-18.131,0,0.0489,0.926,0.751,0.115,0.356,142.116
397,spotify:track:43zdsphuZLzwA9k4DJhU0I,when the party's over,5,sad,0.367,0.111,4,-14.084,1,0.09720000000000001,0.978,3.9699999999999996e-05,0.0897,0.198,82.642
398,spotify:track:3EQo6DR12JM9LBbxytS6O9,what about today?,5,sad,0.518,0.243,8,-11.14,1,0.0322,0.795,4.7499999999999996e-05,0.0745,0.228,118.93
399,spotify:track:7fkXzzIVo98CgjOkpd9H0V,Already Gone,5,sad,0.447,0.20600000000000002,3,-11.75,1,0.0519,0.9560000000000001,4.56E-06,0.107,0.327,66.734
4,spotify:track:0rN1OjmFyAPQmLOloqUBMs,Come On In,3,upbeat,0.653,0.445,5,-8.749,0,0.024800000000000003,0.165,0.0167,0.128,0.6880000000000001,80.725
40,spotify:track:3jrPIWpTMWlh4qIiDAhfPS,In Love (Don't Mess Things Up),3,upbeat,0.758,0.364,9,-7.491,0,0.054900000000000004,0.623,5.87E-06,0.138,0.533,95.619
400,spotify:track:4HbeGjbt7u3pvwDk1vN7P0,Mystery of Love,9,sad,0.365,0.273,4,-16.526,0,0.038,0.9400000000000001,0.431,0.109,0.23800000000000002,132.285
401,spotify:track:6mORGLOz79w6VsCRLWYYuK,The Night We Met,9,sad,0.443,0.369,9,-9.514,1,0.0441,0.969,0.277,0.638,0.0989,174.107
402,spotify:track:4S6PolgPZ5OLph314ww8Fg,Eugene,9,sad,0.606,0.589,7,-7.194,0,0.0456,0.75,0.0102,0.0922,0.889,174.285
403,spotify:track:5WfACgyEk4rwdWU3rrzNt1,Godspeed,9,sad,0.395,0.17400000000000002,6,-10.313,1,0.043000000000000003,0.916,0.00602,0.10400000000000001,0.221,73.773
404,spotify:track:3cr3oAP4bQFNjZBV7ElKaB,I Know The End,9,sad,0.328,0.32,1,-10.282,1,0.035,0.324,0.019,0.234,0.259,111.453
405,spotify:track:14JzyD6FlBD5z0wV5P07YI,when the party's over,9,sad,0.498,0.10400000000000001,1,-14.08,0,0.0621,0.979,7.86E-05,0.08950000000000001,0.20500000000000002,124.001
406,spotify:track:4g5QKYTjNoAN8w5LmNbkwo,Angels,9,sad,0.424,0.157,9,-18.141,1,0.042800000000000005,0.9500000000000001,0.059300000000000005,0.101,0.342,91.537
407,spotify:track:1VXm7mZBHT9PYav9LGWQlQ,Touch,9,sad,0.486,0.5,6,-9.405,1,0.0241,0.375,0.918,0.10300000000000001,0.369,95.917
408,spotify:track:3rTnGUeDrnZV22DvRuUuXr,Wait,9,sad,0.437,0.229,2,-10.514,1,0.0308,0.221,0.0599,0.0935,0.07540000000000001,147.911
409,spotify:track:4AmcmraFjVzFb9SQDNTRyl,Youth,9,sad,0.4,0.525,0,-11.294,1,0.043500000000000004,0.887,0.005430000000000001,0.117,0.40800000000000003,146.977
41,spotify:track:6bo1ykqKEAYsdwVtR1ze8x,Pelvis Pusher,3,upbeat,0.544,0.842,0,-4.634,1,0.115,0.0528,0,0.0946,0.714,169.406
410,spotify:track:3mtIUX9LrCpIUiAAv9SD4a,Between the Bars,9,sad,0.519,0.07740000000000001,7,-23.593,0,0.0629,0.937,0.886,0.107,0.353,135.245
411,spotify:track:5GZEeowhvSieFDiR8fQ2im,9 Crimes,9,sad,0.34600000000000003,0.139,0,-15.326,1,0.032100000000000004,0.913,7.73E-05,0.09340000000000001,0.116,136.168
412,spotify:track:5jafMI8FLibnjkYTZ33m0c,High And Dry,9,sad,0.418,0.383,4,-11.782,1,0.0257,0.0718,0.0177,0.0896,0.352,87.773
413,spotify:track:6SctHYL0HaQ5hFpUxXULYa,September Song,9,sad,0.23,0.0969,0,-27.045,1,0.0415,0.934,0.76,0.106,0.129,134.774
414,spotify:track:239IJFSqoUEL2k8tWzblWm,Wish You Were Here,9,sad,0.787,0.132,2,-16.174,1,0.034300000000000004,0.363,0.794,0.223,0.09330000000000001,104.928
415,spotify:track:1XQnZTR0ER8y5fGO17uX1R,Holocene,9,sad,0.375,0.322,1,-14.38,1,0.03,0.9410000000000001,0.537,0.11900000000000001,0.155,147.961
416,spotify:track:5hc71nKsUgtwQ3z52KEKQk,Somebody Else,9,sad,0.61,0.788,0,-5.724,1,0.0585,0.195,0.0142,0.153,0.47200000000000003,101.045
417,spotify:track:0xF4pgg7PrOG1HccKenJYz,Funeral,9,sad,0.215,0.263,11,-14.416,1,0.0378,0.9470000000000001,0.00028000000000000003,0.09190000000000001,0.307,172.332
418,spotify:track:7rbCL7W893Zonbfnevku5s,I Need My Girl,9,sad,0.523,0.438,0,-11.49,0,0.0356,0.867,0.0723,0.123,0.106,126.028
419,spotify:track:1PfUKiMDKIlPEF9FfdJawc,hope is a dangerous thing for a woman like me to have - but I have it,9,sad,0.492,0.14400000000000002,7,-10.125,1,0.0708,0.965,1.84E-06,0.161,0.274,164.839
42,spotify:track:6Pi1WqBTTSjtl6BWHQSccH,Lovely Day,3,upbeat,0.7020000000000001,0.658,9,-7.835,1,0.0332,0.179,0.000636,0.1,0.736,97.851
420,spotify:track:0TCmhnbMpw5zwPsTvlXTJi,Runaway,9,sad,0.421,0.277,11,-10.34,1,0.0368,0.637,7.18E-05,0.10300000000000001,0.13,115.153
421,spotify:track:0v6lbGn9fC1YEa7WQZjFNX,Santa Barbara,9,sad,0.597,0.157,7,-17.199,0,0.0451,0.962,0.025900000000000003,0.107,0.498,81.009
422,spotify:track:0iOuOHywtfaQEcWKeyuH3m,The First Time Ever I Saw Your Face,9,sad,0.313,0.0516,2,-17.754,0,0.0443,0.986,0.006520000000000001,0.09380000000000001,0.08460000000000001,86.103
423,spotify:track:3elOzp9X3B8vMGhJBWzbIF,Wasting My Young Years,9,sad,0.543,0.311,5,-10.018,0,0.0361,0.857,0.0006839999999999999,0.0983,0.134,126.86
424,spotify:track:7BSMSvK0WxrDeI98bswYa8,Berlin,9,sad,0.393,0.0668,7,-20.755,1,0.040400000000000005,0.963,0.105,0.107,0.038400000000000004,136.938
425,spotify:track:65JyCv3jVXSpkGaVyIMnbw,Paper Thin,9,sad,0.714,0.243,0,-13.513,1,0.0478,0.646,0.212,0.11,0.504,125.834
426,spotify:track:4PMvRfhHAx5j6Bb3XsFLoq,Lua,9,sad,0.603,0.124,2,-18.301,1,0.08270000000000001,0.802,3.0000000000000004e-05,0.0565,0.317,104.902
427,spotify:track:363sTxk8gw4vnCVBtEsBCP,Kyoto (Copycat Killer Version),9,sad,0.149,0.299,11,-11.163,1,0.0351,0.92,0.00197,0.202,0.273,83.734
428,spotify:track:7bkxJOCyc7dQyQQrOcwXdF,Devil That I Know,9,sad,0.443,0.0634,8,-14.087,1,0.0636,0.976,2.55E-05,0.11,0.0712,87.383
429,spotify:track:5jULuJettXzlqIxKnrvxgi,Sad Girl,9,sad,0.7010000000000001,0.39,7,-9.774000000000001,1,0.049,0.767,0.045,0.28200000000000003,0.452,114.965
43,spotify:track:35w6fQ0Wnuv7aIryRx7gTq,B-A-B-Y,3,upbeat,0.74,0.301,8,-11.975,1,0.046700000000000005,0.428,0,0.0782,0.669,113.61
430,spotify:track:07KMQNsSXfWJjOzFzwNWoE,Show Me Love,9,sad,0.626,0.31,11,-15.987,1,0.161,0.879,0,0.643,0.225,60.285
431,spotify:track:2zmLkPOV4Y3NTwh5P6gM51,Unmoved (A Black Woman Truth),9,sad,0.41100000000000003,0.249,6,-9.739,1,0.0296,0.9420000000000001,8.73E-05,0.112,0.266,123.471
432,spotify:track:3tchJ8gDgMdaSxpaLxlr1F,To Be Alone With You,9,sad,0.519,0.163,0,-18.131,0,0.0489,0.926,0.751,0.115,0.356,142.116
433,spotify:track:7kgMtZHgem1PlJhuP7vbur,Rivers And Roads,9,sad,0.487,0.199,0,-8.931000000000001,1,0.0354,0.726,3.9099999999999995e-05,0.0755,0.164,137.873
434,spotify:track:6ZYy5Z5E03reWlt3hZuvXn,Tomb,9,sad,0.644,0.233,10,-14.938,1,0.0316,0.971,0.0212,0.10300000000000001,0.643,85.685
435,spotify:track:0FVuyC9RP5MACjp4lgU3qZ,I'm God,9,sad,0.529,0.641,2,-6.78,1,0.033600000000000005,0.0711,0.76,0.10200000000000001,0.089,141.927
436,spotify:track:4GNcXcBJWF5oA89tB4PxOk,Ghost Town,9,sad,0.34900000000000003,0.178,0,-8.536,1,0.0329,0.776,1.32E-06,0.0786,0.067,121.386
437,spotify:track:3wtgAhO0Jo2MDdpwlJEOSg,boy with the winfields and the wild heart,9,sad,0.324,0.216,8,-12.174,1,0.0441,0.882,0.00783,0.0896,0.123,180.234
438,spotify:track:5VYCCPct242jtbidE13EKK,Don't Miss It,9,sad,0.52,0.341,9,-12.66,1,0.0534,0.842,0.0193,0.0971,0.052000000000000005,140.914
439,spotify:track:1eCQLMdAwweBZUWjd0Qrck,The Past And Pending,9,sad,0.5750000000000001,0.309,9,-12.975999999999999,1,0.0413,0.854,0.124,0.0882,0.153,118.855
44,spotify:track:36AlMHDBFwSsD3FQOy1R81,Try a Little Tenderness,3,upbeat,0.587,0.133,9,-15.151,0,0.0565,0.186,2.26E-05,0.258,0.068,102.938
440,spotify:track:2h8kBeYAicNNUNE3F4HnGZ,To be me,9,sad,0.5680000000000001,0.276,10,-8.549,1,0.0304,0.896,0,0.1,0.231,119.51
441,spotify:track:2AoWWiMelowkStJoqPMDed,cold/mess,9,sad,0.509,0.47900000000000004,11,-6.601,1,0.0262,0.28500000000000003,0.0175,0.167,0.299,145.967
442,spotify:track:3vhjvHdXDMiK0yEk6AyIVa,Used To Be Lonely,9,sad,0.56,0.404,8,-9.067,1,0.028800000000000003,0.877,0.00948,0.0932,0.356,103.477
443,spotify:track:0KywIrJ4Xir4tS6q61aY1W,"People, I've been sad",9,sad,0.632,0.378,1,-9.096,0,0.0362,0.257,0.000104,0.14300000000000002,0.223,77.98
444,spotify:track:0Ziohm1Ku8E2yUDYoclfhO,Angeles,9,sad,0.531,0.10200000000000001,4,-23.525,0,0.054900000000000004,0.857,0.279,0.154,0.595,118.111
445,spotify:track:4pCo0hx75daUKKkfi1XXOO,Jason,9,sad,0.34,0.324,1,-7.6,1,0.0344,0.34500000000000003,1.64E-05,0.0847,0.34400000000000003,145.89
446,spotify:track:0itutKZrGEzQtFWJp4xoUK,Persona Non Grata,9,sad,0.495,0.632,2,-6.019,1,0.04,0.0528,0.0024700000000000004,0.115,0.456,140.658
447,spotify:track:2Nh201cURlNgpcMDnDlNaL,New Shoes,9,sad,0.577,0.222,7,-10.568,1,0.0291,0.962,3.1E-05,0.359,0.166,136.048
448,spotify:track:0dcKsPZVWa64MvnoCes49q,Light Years,9,sad,0.544,0.316,4,-11.666,1,0.0307,0.9500000000000001,0.7000000000000001,0.0978,0.17300000000000001,124.989
449,spotify:track:5Fxqn2kr6NBio3EDfaMi45,circle the drain,9,sad,0.482,0.79,9,-5.221,1,0.038,0.303,0.00028000000000000003,0.1,0.47000000000000003,169.064
45,spotify:track:6jWkZvd1URGktyTTwcpPpB,My Girl,3,upbeat,0.579,0.419,0,-10.72,1,0.0346,0.625,0,0.0981,0.673,104.564
450,spotify:track:7tVQihtECJIEpQX0osLRwo,Paradis Perdus,9,sad,0.5690000000000001,0.359,11,-11.224,0,0.048400000000000006,0.387,0.043300000000000005,0.096,0.509,179.93
451,spotify:track:4mvOKMtq3o1q5U2N5SEcm0,California (Prius Edition),9,sad,0.679,0.246,2,-13.997,1,0.042300000000000004,0.91,0.0011,0.0765,0.216,115.114
452,spotify:track:7gYwIAHB6VxzLJFSZMMv8i,I Forget Where We Were,9,sad,0.305,0.462,0,-9.57,1,0.033800000000000004,0.47500000000000003,0.122,0.0916,0.181,113.468
453,spotify:track:2qRRVF41NynV0FRHJKaYjM,Chewing Cotton Wool,9,sad,0.247,0.17,2,-11.43,1,0.0334,0.837,0.000136,0.0969,0.14200000000000002,151.414
454,spotify:track:3cpv2bUnUzSZPaSVACXzdJ,Jesus Christ 2005 God Bless America,9,sad,0.541,0.28800000000000003,2,-15.914,1,0.034300000000000004,0.883,0.011300000000000001,0.33,0.5650000000000001,78.954
455,spotify:track:75lqLt7uX9ygRkJRx2HNfS,some more good news (that's all we need),9,sad,0.371,0.224,5,-13.249,1,0.051500000000000004,0.9420000000000001,0.000277,0.109,0.23700000000000002,151.571
456,spotify:track:1YZBmsCYf8gKSCwYKu6l5U,Tiger Mountain Peasant Song,9,sad,0.652,0.133,6,-12.612,1,0.0324,0.924,0.0015600000000000002,0.0845,0.257,130.935
457,spotify:track:56aLJW6EJJxbp6uVRvXjVy,Lilo,9,sad,0.5630000000000001,0.555,7,-8.897,1,0.0427,0.47600000000000003,0,0.0713,0.227,119.908
458,spotify:track:2IqjKEBiz0CdLKdkXhxw84,Retrograde,9,sad,0.533,0.251,7,-11.283,0,0.037200000000000004,0.873,0.10400000000000001,0.134,0.186,77.503
459,spotify:track:10wKg1j4Mzfj9QQAy3TpJ1,Godmanchester Chinese Bridge - Radio Edit,9,sad,0.434,0.58,11,-5.524,0,0.036500000000000005,0.0558,0,0.105,0.108,95.884
46,spotify:track:7MF7QAodbGzNYav5ZfIhAY,Midnight Train to Georgia,3,upbeat,0.595,0.379,10,-12.058,0,0.0454,0.271,2.81E-05,0.1,0.448,92.006
460,spotify:track:3Xy4XTx8YUspuzOAP1VteX,Lonely Shade of Blue,9,sad,0.672,0.129,4,-12.984,1,0.033600000000000005,0.888,6.0299999999999995e-05,0.0891,0.17,114.935
461,spotify:track:7qbQiDc6OZgw8p91UTy2fE,Milk,9,sad,0.582,0.386,5,-8.546,1,0.0274,0.876,0.00048000000000000007,0.14,0.213,119.951
462,spotify:track:41GmtZAyb2t1diD2da8IBD,Adele,9,sad,0.485,0.18,2,-18.588,1,0.0419,0.892,0.09820000000000001,0.111,0.138,136.159
463,spotify:track:7L4w1yQnlhqo4oUjpW53wz,You Don't Know How Lucky You Are,9,sad,0.389,0.314,2,-8.559,1,0.0345,0.772,0.5760000000000001,0.109,0.107,95.641
464,spotify:track:7nycFVsC616uen7TOxhOQb,Otherside,9,sad,0.277,0.137,8,-11.45,1,0.038200000000000005,0.906,0.000494,0.223,0.20400000000000001,143.277
465,spotify:track:4akuE3uBD4t5HTXaAEm88t,See Me,9,sad,0.436,0.661,0,-6.034,1,0.035300000000000005,0.247,1.77E-05,0.105,0.149,168.043
466,spotify:track:0IhH5cuZdOg3eELZe4yVtk,parties,9,sad,0.437,0.506,2,-8.614,0,0.046700000000000005,0.272,0,0.061,0.203,137.714
467,spotify:track:4Zwaww34UGavdW9NSuleck,Bobby,9,sad,0.448,0.0261,11,-27.753,0,0.0413,0.971,0.364,0.10300000000000001,0.33,128.175
468,spotify:track:2GiYPEgOA7hb7sqsEWX8df,Stay With Me - Live From Spotify Berlin,9,sad,0.614,0.101,0,-22.159,1,0.0395,0.8250000000000001,0.0217,0.707,0.155,75.902
469,spotify:track:0NJ1LV5VblYyJsJt3EbAx7,Rose Petals,9,sad,0.562,0.28200000000000003,10,-11.956,1,0.0302,0.888,0.0029700000000000004,0.08120000000000001,0.17200000000000001,127.964
47,spotify:track:5K09WxKdlkroDyEVyOSySy,(You Make Me Feel Like) A Natural Woman,3,upbeat,0.603,0.271,5,-10.083,1,0.0284,0.679,0,0.14100000000000001,0.405,110.89
470,spotify:track:7HT6TuyQsBNGghhYYzInsU,Bashed Out,9,sad,0.493,0.335,4,-13.179,0,0.0315,0.9550000000000001,0.0954,0.10400000000000001,0.189,136.606
471,spotify:track:1I55KLlJlGi3fyiA650Oxz,Horizon,9,sad,0.427,0.11,8,-10.486,1,0.0392,0.883,0,0.113,0.229,58.555
472,spotify:track:3NQMi6VzmxmKeqhcbE02WI,Andromeda,9,sad,0.467,0.462,1,-7.939,0,0.027100000000000003,0.37,0.0011,0.356,0.19,131.286
473,spotify:track:4ZQdynvfiayhdoq5lcuCQ1,All Mirrors,9,sad,0.429,0.6890000000000001,7,-7.38,0,0.0379,0.00299,0.00193,0.152,0.23,105.04
474,spotify:track:3h6RD7RYENDIb3qB9Bw4OB,Cavalier,9,sad,0.40900000000000003,0.294,11,-8.209,1,0.0439,0.912,0.000177,0.22,0.039900000000000005,127.815
475,spotify:track:6EdnX4fu6jAY65VmOHFhOk,I'm on Fire,9,sad,0.424,0.197,2,-12.381,1,0.0302,0.812,0.0114,0.112,0.094,99.626
476,spotify:track:5XqmNCCleex8nzKmILOjTD,Valentine,9,sad,0.361,0.231,4,-9.684,0,0.0375,0.924,0,0.17,0.359,167.544
477,spotify:track:2AF5Kzxb4pz7j79Ity84pP,Night Shift,9,sad,0.48,0.31,9,-7.8870000000000005,1,0.0258,0.312,1.47E-05,0.113,0.16,86.149
478,spotify:track:2dJuyVPol0mFK9uf7aCpAc,Live,9,sad,0.332,0.319,4,-11.599,1,0.0434,0.8320000000000001,0.00027,0.107,0.273,174.861
479,spotify:track:3drzLw3ZV2fWlPWWzTCFaf,Hypocrite,9,sad,0.721,0.195,4,-18.837,0,0.041800000000000004,0.776,0.00634,0.0553,0.264,109.986
48,spotify:track:3VgrSJEKBRT3xmwzpaxxEF,(Love Is Like A) Heat Wave,3,upbeat,0.514,0.624,0,-9.287,0,0.08420000000000001,0.513,0.00517,0.307,0.755,166.726
480,spotify:track:6tyLrGQXuo4XW03ABP2tSr,First Prize Bravery,9,sad,0.718,0.554,11,-8.041,0,0.108,0.607,1.22E-05,0.0766,0.6980000000000001,113.974
481,spotify:track:4ZB6Wrh3QUnjfl9ciZXeGh,Bony Shelter,9,sad,0.53,0.652,10,-10.656,0,0.0339,0.47800000000000004,0.28,0.106,0.323,84.023
482,spotify:track:2fEMi5GG6bJrnLSoiTWxK4,Stranger Still - Acoustic,9,sad,0.614,0.39,9,-11.028,0,0.0371,0.797,0,0.106,0.23700000000000002,125.04
483,spotify:track:65AABj5XsDcxGT92w3jK0o,To the Moon,9,sad,0.7030000000000001,0.352,4,-14.859,1,0.042800000000000005,0.356,0.0037800000000000004,0.07150000000000001,0.85,108.003
484,spotify:track:1xfSkmFILeXIXalVyFU5OB,Corpses,9,sad,0.539,0.158,7,-14.41,1,0.036000000000000004,0.98,0.377,0.0936,0.0775,88.991
485,spotify:track:6xKvvMIVcbXb3HULGHgKlv,Wind Up Bird,9,sad,0.40900000000000003,0.51,0,-10.333,0,0.0307,0.20500000000000002,0.0918,0.0813,0.138,137.19
486,spotify:track:0u6rjHF61bxe25gZOOZ5hx,Miss Misanthrope,9,sad,0.509,0.251,11,-14.152,1,0.0358,0.9,0.0204,0.105,0.114,121.86
487,spotify:track:2nhaP1aUT1u5saIG5Ikxjv,The Grate,9,sad,0.318,0.254,5,-10.868,1,0.033100000000000004,0.926,0.021400000000000002,0.09680000000000001,0.201,111.821
488,spotify:track:6No9HJxqxDASXaxph5ceNh,This Time Around,9,sad,0.424,0.09770000000000001,11,-13.594,1,0.0512,0.9390000000000001,0,0.109,0.23600000000000002,132.08
489,spotify:track:4I5kQyAYTvwHEIiZIP8B2j,I'll Be Around,9,sad,0.329,0.328,7,-12.02,1,0.0385,0.733,0.89,0.114,0.0737,104.26
49,spotify:track:5RxZ2t9Pujgw4a8n1SBVkZ,I Can't Stand The Rain,3,upbeat,0.727,0.387,1,-12.333,1,0.0412,0.253,0.0102,0.0625,0.966,160.392
490,spotify:track:3Ha5BnM3hnMom3B7wPSBYU,My Blood Will Call out to You from the Ground,9,sad,0.532,0.059800000000000006,7,-18.558,1,0.0398,0.8160000000000001,1.56E-05,0.111,0.319,95.882
491,spotify:track:67kXYrMTQbS7MVbXyGyxHm,Angels,6,sad,0.47200000000000003,0.265,6,-10.059,0,0.0356,0.9590000000000001,0.000499,0.1,0.20400000000000001,111.558
492,spotify:track:5vprsDWNcHMEMH95sbJkH2,Want U Around (feat. Ruel),6,sad,0.5710000000000001,0.443,0,-6.76,1,0.0451,0.30000000000000004,6.95E-06,0.101,0.621,143.923
493,spotify:track:3TpXajg1nKzG3ngc9tBwrD,Easily,6,sad,0.772,0.256,7,-8.545,0,0.048100000000000004,0.491,0.0061200000000000004,0.14400000000000002,0.357,118.902
494,spotify:track:1NsoJ2lSWD61hD4hRY5Qby,"CINDERELLA, Pt. 2",6,sad,0.58,0.317,6,-10.769,1,0.137,0.489,3.45E-06,0.112,0.338,176.959
495,spotify:track:54Yappwod1fELR5zb2gDBn,Morning,6,sad,0.462,0.438,10,-8.227,1,0.09530000000000001,0.5630000000000001,0,0.181,0.342,107.364
496,spotify:track:60ynsPSSKe6O3sfwRnIBRf,Streets,6,sad,0.749,0.463,11,-8.433,1,0.0828,0.20800000000000002,0.0371,0.337,0.19,90.028
497,spotify:track:6olUplztLFFfU7fMYmFXOP,Sober,6,sad,0.6990000000000001,0.601,0,-6.48,1,0.0304,0.09720000000000001,1.17E-05,0.562,0.434,98.04
498,spotify:track:1RMJOxR6GRPsBHL8qeC2ux,Best Part (feat. H.E.R.),6,sad,0.524,0.364,7,-10.209,1,0.0367,0.808,0,0.1,0.436,75.24
499,spotify:track:39KG4kom3enSx4GTThuDGt,Coaster,6,sad,0.441,0.219,8,-14.586,1,0.0419,0.935,0,0.115,0.244,94.021
5,spotify:track:2QW3aWIzjEDdHFPZFvOlXX,You Send Me - Remastered,3,upbeat,0.5650000000000001,0.28600000000000003,4,-10.871,0,0.028900000000000002,0.883,0,0.178,0.487,95.964
50,spotify:track:6AEaiHXFPOncWxkoKmb5dB,Uptight (Everything's Alright),3,upbeat,0.589,0.721,5,-5.8,0,0.0287,0.0838,0,0.127,0.843,134.208
